result_id,exam_id,student_id,marks_obtained,grade,pass_fail
2503,21,442,75.46,B,Pass
2504,21,143,33.35,F,Fail
2505,21,221,23.7,F,Fail
2506,21,79,92.95,A+,Pass
2507,21,239,58.09,D,Pass
2508,21,456,63.48,C,Pass
2509,21,157,44.67,D,Pass
2510,21,398,30.71,F,Fail
2511,21,179,53.41,D,Pass
2512,21,414,77.42,B,Pass
2513,21,258,90.22,A+,Pass
2514,21,201,93.86,A+,Pass
2515,21,236,44.28,D,Pass
2516,21,197,26.39,F,Fail
2517,21,381,42.04,D,Pass
2518,21,267,81.54,A,Pass
2519,21,401,92.25,A+,Pass
2520,21,233,68.97,C,Pass
2521,21,244,90.55,A+,Pass
2522,21,349,51.51,D,Pass
2523,21,18,65.16,C,Pass
2524,21,72,44.19,D,Pass
2525,21,183,66.57,C,Pass
2526,21,495,64.88,C,Pass
2527,21,477,55.81,D,Pass
2528,21,196,33.74,F,Fail
2529,21,215,99.35,A+,Pass
2530,21,181,87.29,A,Pass
2531,21,49,54.82,D,Pass
2532,21,334,72.48,B,Pass
2533,21,279,65.84,C,Pass
2534,21,406,94.31,A+,Pass
2535,21,81,57.59,D,Pass
2536,21,412,75.62,B,Pass
2537,21,377,87.98,A,Pass
2538,21,230,61.08,C,Pass
2539,21,318,74.76,B,Pass
2540,21,454,66.88,C,Pass
2541,21,488,60.73,C,Pass
2542,21,455,90.29,A+,Pass
2543,21,343,40.26,D,Pass
2544,21,348,24.91,F,Fail
2545,21,253,72.75,B,Pass
2546,21,192,25.04,F,Fail
2547,21,484,67.69,C,Pass
2548,21,264,70.91,B,Pass
2549,21,54,50.53,D,Pass
2550,21,86,54.57,D,Pass
2551,21,154,58.28,D,Pass
2552,21,265,94.03,A+,Pass
2553,21,298,76.46,B,Pass
2554,21,417,60.01,C,Pass
2555,21,445,33.22,F,Fail
2556,21,365,48.43,D,Pass
2557,21,223,48.68,D,Pass
2558,21,217,54.63,D,Pass
2559,21,472,33.55,F,Fail
2560,21,134,51.18,D,Pass
2561,21,259,43.26,D,Pass
2562,21,352,98.95,A+,Pass
2563,21,359,21.2,F,Fail
2564,21,23,39.34,F,Fail
2565,21,400,46.38,D,Pass
2566,21,53,46.33,D,Pass
2567,21,180,40.89,D,Pass
2568,21,327,58.28,D,Pass
2569,21,376,71.16,B,Pass
2570,21,191,35.87,F,Fail
2571,21,394,83.7,A,Pass
2572,21,449,20.05,F,Fail
2573,21,280,51.49,D,Pass
2574,21,156,82.39,A,Pass
2575,21,161,76.04,B,Pass
2576,21,245,52.99,D,Pass
2577,21,199,43.43,D,Pass
2578,21,336,92.8,A+,Pass
2579,21,120,74.3,B,Pass
2580,21,6,90.25,A+,Pass
2581,21,8,99.04,A+,Pass
2582,21,26,23.93,F,Fail
2583,21,128,42.52,D,Pass
2584,21,195,29.29,F,Fail
2585,21,43,84.65,A,Pass
2586,21,15,94.72,A+,Pass
2587,21,314,55.5,D,Pass
2588,21,224,87.94,A,Pass
2589,21,47,65.99,C,Pass
2590,21,238,95.59,A+,Pass
2591,21,273,95.66,A+,Pass
2592,21,149,51.87,D,Pass
2593,21,131,99.3,A+,Pass
2594,21,40,83.71,A,Pass
2595,21,357,70.04,B,Pass
2596,21,123,80.42,A,Pass
2597,21,137,99.79,A+,Pass
2598,21,374,78.23,B,Pass
2599,21,362,36.17,F,Fail
2600,21,38,34.32,F,Fail
2601,21,493,94.66,A+,Pass
2602,21,175,48.72,D,Pass
2603,21,50,80.12,A,Pass
2604,21,409,84.28,A,Pass
2605,21,216,64.67,C,Pass
2606,21,261,39.34,F,Fail
2607,21,16,39.17,F,Fail
2608,21,48,74.44,B,Pass
2609,21,403,94.74,A+,Pass
2610,21,486,42.23,D,Pass
2611,21,138,38.25,F,Fail
2612,21,198,87.15,A,Pass
2613,21,111,55.4,D,Pass
2614,21,231,20.7,F,Fail
2615,21,147,60.68,C,Pass
2616,21,144,76.86,B,Pass
2617,21,98,20.03,F,Fail
2618,21,324,94.47,A+,Pass
2619,21,491,76.39,B,Pass
2620,21,200,24.91,F,Fail
2621,21,255,24.34,F,Fail
2622,21,309,61.07,C,Pass
2623,21,463,61.35,C,Pass
2624,21,320,41.82,D,Pass
2625,21,94,69.7,C,Pass
2626,21,277,20.05,F,Fail
2627,21,347,93.39,A+,Pass
2628,21,429,20.53,F,Fail
2629,21,363,66.19,C,Pass
2630,21,218,71.31,B,Pass
2631,21,219,70.7,B,Pass
2632,22,472,93.4,A+,Pass
2633,22,489,24.2,F,Fail
2634,22,289,31.07,F,Fail
2635,22,283,86.47,A,Pass
2636,22,299,51.75,D,Pass
2637,22,327,41.99,D,Pass
2638,22,79,44.23,D,Pass
2639,22,337,74.93,B,Pass
2640,22,192,67.35,C,Pass
2641,22,362,66.61,C,Pass
2642,22,291,80.81,A,Pass
2643,22,244,59.43,D,Pass
2644,22,92,53.15,D,Pass
2645,22,451,27.84,F,Fail
2646,22,275,57.12,D,Pass
2647,22,68,76.39,B,Pass
2648,22,108,20.07,F,Fail
2649,22,27,26.41,F,Fail
2650,22,468,53.2,D,Pass
2651,22,99,86.78,A,Pass
2652,22,2,34.68,F,Fail
2653,22,177,77.71,B,Pass
2654,22,167,91.45,A+,Pass
2655,22,479,26.62,F,Fail
2656,22,469,48.55,D,Pass
2657,22,473,82.76,A,Pass
2658,22,358,84.9,A,Pass
2659,22,407,25.71,F,Fail
2660,22,475,99.8,A+,Pass
2661,22,480,92.3,A+,Pass
2662,22,186,38.13,F,Fail
2663,22,310,57.3,D,Pass
2664,22,325,35.14,F,Fail
2665,22,401,79.56,B,Pass
2666,22,261,52.13,D,Pass
2667,22,290,37.92,F,Fail
2668,22,119,21.16,F,Fail
2669,22,74,59.77,D,Pass
2670,22,351,23.74,F,Fail
2671,22,16,98.39,A+,Pass
2672,22,94,90.28,A+,Pass
2673,22,207,66.34,C,Pass
2674,22,474,97.4,A+,Pass
2675,22,316,97.94,A+,Pass
2676,22,206,22.21,F,Fail
2677,22,25,44.88,D,Pass
2678,22,357,72.29,B,Pass
2679,22,126,66.39,C,Pass
2680,22,449,48.97,D,Pass
2681,22,450,28.78,F,Fail
2682,22,86,78.02,B,Pass
2683,22,82,67.77,C,Pass
2684,22,72,26.12,F,Fail
2685,22,354,89.55,A,Pass
2686,22,38,93.11,A+,Pass
2687,22,9,52.18,D,Pass
2688,22,142,55.92,D,Pass
2689,22,54,79.01,B,Pass
2690,22,184,67.01,C,Pass
2691,22,270,63.83,C,Pass
2692,22,460,20.0,F,Fail
2693,22,255,29.69,F,Fail
2694,22,209,29.24,F,Fail
2695,22,395,92.73,A+,Pass
2696,22,150,21.73,F,Fail
2697,22,52,97.53,A+,Pass
2698,22,440,46.21,D,Pass
2699,22,252,76.68,B,Pass
2700,22,164,95.87,A+,Pass
2701,22,190,48.33,D,Pass
2702,22,62,44.8,D,Pass
2703,22,37,81.01,A,Pass
2704,22,140,33.99,F,Fail
2705,22,56,76.16,B,Pass
2706,22,420,77.23,B,Pass
2707,22,102,36.13,F,Fail
2708,22,322,62.39,C,Pass
2709,22,98,44.5,D,Pass
2710,22,155,63.72,C,Pass
2711,22,455,25.06,F,Fail
2712,22,295,52.37,D,Pass
2713,22,81,34.07,F,Fail
2714,22,170,52.61,D,Pass
2715,22,405,68.57,C,Pass
2716,22,416,37.73,F,Fail
2717,22,157,77.27,B,Pass
2718,22,78,36.7,F,Fail
2719,22,466,22.08,F,Fail
2720,22,211,99.82,A+,Pass
2721,22,253,46.39,D,Pass
2722,22,145,95.59,A+,Pass
2723,22,216,67.57,C,Pass
2724,22,226,28.49,F,Fail
2725,22,365,90.24,A+,Pass
2726,22,314,53.93,D,Pass
2727,22,215,48.66,D,Pass
2728,22,392,96.32,A+,Pass
2729,22,439,91.97,A+,Pass
2730,22,70,44.76,D,Pass
2731,22,24,89.65,A,Pass
2732,22,229,78.17,B,Pass
2733,22,59,27.35,F,Fail
2734,22,385,98.42,A+,Pass
2735,22,477,55.63,D,Pass
2736,22,458,25.54,F,Fail
2737,22,51,61.74,C,Pass
2738,22,495,95.58,A+,Pass
2739,22,141,47.99,D,Pass
2740,22,431,57.92,D,Pass
2741,22,312,26.75,F,Fail
2742,22,19,29.95,F,Fail
2743,22,294,79.76,B,Pass
2744,22,169,24.66,F,Fail
2745,22,227,81.09,A,Pass
2746,22,48,57.47,D,Pass
2747,22,111,53.85,D,Pass
2748,22,35,29.04,F,Fail
2749,22,10,45.51,D,Pass
2750,22,61,57.51,D,Pass
2751,22,303,67.89,C,Pass
2752,22,296,37.19,F,Fail
2753,22,76,71.24,B,Pass
2754,22,31,53.03,D,Pass
2755,22,263,25.31,F,Fail
2756,22,149,29.4,F,Fail
2757,23,220,79.24,B,Pass
2758,23,30,43.57,D,Pass
2759,23,81,24.24,F,Fail
2760,23,194,75.49,B,Pass
2761,23,77,20.55,F,Fail
2762,23,315,86.19,A,Pass
2763,23,356,93.47,A+,Pass
2764,23,456,67.72,C,Pass
2765,23,33,34.76,F,Fail
2766,23,369,60.57,C,Pass
2767,23,119,89.17,A,Pass
2768,23,379,66.19,C,Pass
2769,23,226,69.78,C,Pass
2770,23,219,86.94,A,Pass
2771,23,213,93.18,A+,Pass
2772,23,149,57.77,D,Pass
2773,23,133,94.11,A+,Pass
2774,23,7,69.84,C,Pass
2775,23,311,28.5,F,Fail
2776,23,266,53.52,D,Pass
2777,23,88,45.07,D,Pass
2778,23,366,79.56,B,Pass
2779,23,53,59.53,D,Pass
2780,23,274,45.5,D,Pass
2781,23,336,29.47,F,Fail
2782,23,4,88.92,A,Pass
2783,23,375,82.64,A,Pass
2784,23,70,80.41,A,Pass
2785,23,441,82.55,A,Pass
2786,23,38,69.02,C,Pass
2787,23,457,26.58,F,Fail
2788,23,238,56.01,D,Pass
2789,23,397,34.14,F,Fail
2790,23,232,39.94,F,Fail
2791,23,500,42.92,D,Pass
2792,23,290,72.74,B,Pass
2793,23,469,72.62,B,Pass
2794,23,223,94.15,A+,Pass
2795,23,144,33.51,F,Fail
2796,23,300,32.78,F,Fail
2797,23,325,49.64,D,Pass
2798,23,499,51.21,D,Pass
2799,23,413,41.27,D,Pass
2800,23,188,53.35,D,Pass
2801,23,227,66.13,C,Pass
2802,23,8,50.12,D,Pass
2803,23,128,77.95,B,Pass
2804,23,447,89.6,A,Pass
2805,23,305,36.97,F,Fail
2806,23,13,30.0,F,Fail
2807,23,419,95.84,A+,Pass
2808,23,240,72.47,B,Pass
2809,23,212,25.6,F,Fail
2810,23,477,86.84,A,Pass
2811,23,403,95.59,A+,Pass
2812,23,72,69.25,C,Pass
2813,23,29,78.68,B,Pass
2814,23,437,73.39,B,Pass
2815,23,350,91.63,A+,Pass
2816,23,139,34.83,F,Fail
2817,23,40,80.82,A,Pass
2818,23,172,26.9,F,Fail
2819,23,97,65.3,C,Pass
2820,23,473,30.0,F,Fail
2821,23,5,97.51,A+,Pass
2822,23,243,66.11,C,Pass
2823,23,67,79.05,B,Pass
2824,23,154,80.94,A,Pass
2825,23,465,44.84,D,Pass
2826,23,392,24.59,F,Fail
2827,23,179,59.51,D,Pass
2828,23,41,97.64,A+,Pass
2829,23,319,33.47,F,Fail
2830,23,138,73.17,B,Pass
2831,23,167,63.17,C,Pass
2832,23,348,48.79,D,Pass
2833,23,187,97.3,A+,Pass
2834,23,101,48.98,D,Pass
2835,23,63,34.03,F,Fail
2836,23,196,30.49,F,Fail
2837,23,145,51.08,D,Pass
2838,23,303,50.07,D,Pass
2839,23,209,42.6,D,Pass
2840,23,282,30.57,F,Fail
2841,23,169,42.05,D,Pass
2842,23,50,57.7,D,Pass
2843,23,49,52.35,D,Pass
2844,23,43,69.4,C,Pass
2845,23,229,85.68,A,Pass
2846,23,438,66.75,C,Pass
2847,23,497,49.58,D,Pass
2848,23,231,47.21,D,Pass
2849,23,376,51.01,D,Pass
2850,23,55,23.52,F,Fail
2851,23,239,52.47,D,Pass
2852,23,34,42.76,D,Pass
2853,23,444,44.57,D,Pass
2854,23,37,59.94,D,Pass
2855,23,304,20.05,F,Fail
2856,23,412,78.27,B,Pass
2857,23,62,39.72,F,Fail
2858,23,157,52.48,D,Pass
2859,23,490,66.24,C,Pass
2860,23,19,71.1,B,Pass
2861,23,265,79.74,B,Pass
2862,23,284,34.01,F,Fail
2863,23,170,34.28,F,Fail
2864,23,460,35.53,F,Fail
2865,23,386,26.5,F,Fail
2866,23,215,69.8,C,Pass
2867,23,388,53.0,D,Pass
2868,23,257,50.38,D,Pass
2869,23,352,88.55,A,Pass
2870,23,291,21.89,F,Fail
2871,23,263,28.65,F,Fail
2872,23,368,80.69,A,Pass
2873,23,295,29.09,F,Fail
2874,23,2,67.15,C,Pass
2875,23,449,51.09,D,Pass
2876,23,181,44.13,D,Pass
2877,23,404,38.8,F,Fail
2878,23,293,48.94,D,Pass
2879,23,23,35.46,F,Fail
2880,23,455,64.73,C,Pass
2881,23,299,30.3,F,Fail
2882,23,165,97.84,A+,Pass
2883,23,205,38.27,F,Fail
2884,23,247,50.22,D,Pass
2885,23,123,43.33,D,Pass
2886,23,432,69.41,C,Pass
2887,23,329,32.92,F,Fail
2888,23,193,94.95,A+,Pass
2889,23,450,30.5,F,Fail
2890,23,192,34.11,F,Fail
2891,23,357,27.61,F,Fail
2892,23,206,52.09,D,Pass
2893,23,270,28.14,F,Fail
2894,23,235,95.49,A+,Pass
2895,23,387,68.11,C,Pass
2896,23,380,31.75,F,Fail
2897,23,289,26.06,F,Fail
2898,23,92,65.27,C,Pass
2899,23,47,75.78,B,Pass
2900,23,252,51.99,D,Pass
2901,23,488,25.11,F,Fail
2902,23,199,89.24,A,Pass
2903,23,361,25.95,F,Fail
2904,24,88,84.83,A,Pass
2905,24,77,40.24,D,Pass
2906,24,11,26.65,F,Fail
2907,24,5,38.74,F,Fail
2908,24,357,51.19,D,Pass
2909,24,32,78.47,B,Pass
2910,24,404,46.45,D,Pass
2911,24,371,77.92,B,Pass
2912,24,69,96.99,A+,Pass
2913,24,478,62.53,C,Pass
2914,24,178,69.73,C,Pass
2915,24,409,82.74,A,Pass
2916,24,276,32.82,F,Fail
2917,24,342,98.04,A+,Pass
2918,24,43,88.63,A,Pass
2919,24,385,43.05,D,Pass
2920,24,362,78.83,B,Pass
2921,24,311,83.38,A,Pass
2922,24,34,32.34,F,Fail
2923,24,431,94.36,A+,Pass
2924,24,224,83.5,A,Pass
2925,24,347,71.91,B,Pass
2926,24,413,33.39,F,Fail
2927,24,361,67.4,C,Pass
2928,24,392,33.87,F,Fail
2929,24,140,33.44,F,Fail
2930,24,477,26.89,F,Fail
2931,24,9,98.18,A+,Pass
2932,24,221,52.67,D,Pass
2933,24,151,40.04,D,Pass
2934,24,312,46.4,D,Pass
2935,24,420,24.84,F,Fail
2936,24,264,92.93,A+,Pass
2937,24,402,83.86,A,Pass
2938,24,399,90.13,A+,Pass
2939,24,282,79.93,B,Pass
2940,24,147,71.46,B,Pass
2941,24,229,64.93,C,Pass
2942,24,41,95.57,A+,Pass
2943,24,452,73.14,B,Pass
2944,24,19,24.33,F,Fail
2945,24,465,80.24,A,Pass
2946,24,489,46.42,D,Pass
2947,24,290,49.62,D,Pass
2948,24,284,27.46,F,Fail
2949,24,23,27.27,F,Fail
2950,24,165,24.61,F,Fail
2951,24,236,61.08,C,Pass
2952,24,188,20.39,F,Fail
2953,24,449,69.94,C,Pass
2954,24,124,60.97,C,Pass
2955,24,367,32.67,F,Fail
2956,24,100,30.32,F,Fail
2957,24,285,33.62,F,Fail
2958,24,424,36.47,F,Fail
2959,24,443,87.88,A,Pass
2960,24,111,28.33,F,Fail
2961,24,107,64.68,C,Pass
2962,24,63,21.11,F,Fail
2963,24,326,79.11,B,Pass
2964,24,179,78.39,B,Pass
2965,24,84,78.31,B,Pass
2966,24,310,92.24,A+,Pass
2967,24,167,29.77,F,Fail
2968,24,464,45.08,D,Pass
2969,24,377,43.98,D,Pass
2970,24,500,75.33,B,Pass
2971,24,421,24.58,F,Fail
2972,24,428,28.12,F,Fail
2973,24,113,21.93,F,Fail
2974,24,249,76.97,B,Pass
2975,24,454,67.5,C,Pass
2976,24,168,65.58,C,Pass
2977,24,408,54.42,D,Pass
2978,24,412,79.41,B,Pass
2979,24,112,68.89,C,Pass
2980,24,254,52.88,D,Pass
2981,24,97,90.63,A+,Pass
2982,24,25,22.9,F,Fail
2983,24,263,63.32,C,Pass
2984,24,486,27.44,F,Fail
2985,24,457,45.73,D,Pass
2986,24,191,34.36,F,Fail
2987,24,139,68.64,C,Pass
2988,24,463,22.15,F,Fail
2989,24,491,63.01,C,Pass
2990,24,62,40.13,D,Pass
2991,24,475,41.63,D,Pass
2992,24,442,68.27,C,Pass
2993,24,59,22.78,F,Fail
2994,24,16,60.92,C,Pass
2995,24,75,97.29,A+,Pass
2996,24,90,99.52,A+,Pass
2997,24,488,90.97,A+,Pass
2998,24,47,30.16,F,Fail
2999,24,350,23.55,F,Fail
3000,24,304,66.16,C,Pass
3001,24,137,61.65,C,Pass
3002,24,54,99.11,A+,Pass
3003,24,376,27.66,F,Fail
3004,24,86,77.54,B,Pass
3005,24,55,72.47,B,Pass
3006,24,20,62.26,C,Pass
3007,24,96,79.08,B,Pass
3008,24,196,36.07,F,Fail
3009,24,29,27.53,F,Fail
3010,24,14,85.48,A,Pass
3011,24,187,57.05,D,Pass
3012,24,494,61.87,C,Pass
3013,24,446,95.01,A+,Pass
3014,24,316,79.2,B,Pass
3015,24,351,45.91,D,Pass
3016,24,279,44.13,D,Pass
3017,24,325,75.9,B,Pass
3018,24,235,46.13,D,Pass
3019,24,308,48.12,D,Pass
3020,24,202,43.23,D,Pass
3021,25,99,67.2,C,Pass
3022,25,115,56.71,D,Pass
3023,25,420,94.27,A+,Pass
3024,25,9,75.72,B,Pass
3025,25,313,99.72,A+,Pass
3026,25,291,47.14,D,Pass
3027,25,59,87.5,A,Pass
3028,25,140,35.27,F,Fail
3029,25,87,35.17,F,Fail
3030,25,178,37.2,F,Fail
3031,25,396,52.09,D,Pass
3032,25,18,54.97,D,Pass
3033,25,269,57.11,D,Pass
3034,25,134,50.62,D,Pass
3035,25,346,50.4,D,Pass
3036,25,61,96.62,A+,Pass
3037,25,181,72.61,B,Pass
3038,25,268,94.76,A+,Pass
3039,25,317,74.44,B,Pass
3040,25,108,51.49,D,Pass
3041,25,135,50.61,D,Pass
3042,25,105,83.67,A,Pass
3043,25,122,28.48,F,Fail
3044,25,30,51.78,D,Pass
3045,25,66,93.7,A+,Pass
3046,25,127,93.23,A+,Pass
3047,25,5,92.95,A+,Pass
3048,25,369,20.77,F,Fail
3049,25,217,63.03,C,Pass
3050,25,427,47.78,D,Pass
3051,25,113,75.61,B,Pass
3052,25,163,28.57,F,Fail
3053,25,48,21.52,F,Fail
3054,25,144,21.18,F,Fail
3055,25,251,74.89,B,Pass
3056,25,483,25.77,F,Fail
3057,25,428,65.66,C,Pass
3058,25,54,30.11,F,Fail
3059,25,19,35.53,F,Fail
3060,25,197,32.02,F,Fail
3061,25,292,87.77,A,Pass
3062,25,75,98.22,A+,Pass
3063,25,76,90.06,A+,Pass
3064,25,166,68.5,C,Pass
3065,25,414,75.81,B,Pass
3066,25,355,61.45,C,Pass
3067,25,331,57.35,D,Pass
3068,25,436,76.78,B,Pass
3069,25,437,96.6,A+,Pass
3070,25,298,65.75,C,Pass
3071,25,110,64.99,C,Pass
3072,25,92,38.2,F,Fail
3073,25,435,63.8,C,Pass
3074,25,171,35.81,F,Fail
3075,25,365,25.87,F,Fail
3076,25,283,62.33,C,Pass
3077,25,228,56.03,D,Pass
3078,25,232,42.44,D,Pass
3079,25,324,65.11,C,Pass
3080,25,233,35.66,F,Fail
3081,25,62,34.04,F,Fail
3082,25,352,63.09,C,Pass
3083,25,22,93.59,A+,Pass
3084,25,460,68.42,C,Pass
3085,25,419,60.71,C,Pass
3086,25,128,83.72,A,Pass
3087,25,132,52.37,D,Pass
3088,25,161,87.71,A,Pass
3089,25,405,26.93,F,Fail
3090,25,426,25.75,F,Fail
3091,25,180,84.79,A,Pass
3092,25,125,68.39,C,Pass
3093,25,423,48.56,D,Pass
3094,25,186,58.41,D,Pass
3095,25,418,24.26,F,Fail
3096,25,408,72.82,B,Pass
3097,25,31,20.25,F,Fail
3098,25,455,22.42,F,Fail
3099,25,220,38.29,F,Fail
3100,25,362,76.85,B,Pass
3101,25,187,51.09,D,Pass
3102,25,341,92.48,A+,Pass
3103,25,162,67.81,C,Pass
3104,25,494,75.64,B,Pass
3105,25,464,60.32,C,Pass
3106,25,203,64.16,C,Pass
3107,25,323,28.65,F,Fail
3108,25,24,86.36,A,Pass
3109,25,117,41.15,D,Pass
3110,25,438,90.96,A+,Pass
3111,25,33,87.6,A,Pass
3112,25,481,83.74,A,Pass
3113,25,167,72.22,B,Pass
3114,25,229,98.93,A+,Pass
3115,25,288,82.99,A,Pass
3116,25,375,95.39,A+,Pass
3117,25,96,69.58,C,Pass
3118,25,475,40.27,D,Pass
3119,25,142,34.62,F,Fail
3120,25,276,63.98,C,Pass
3121,25,39,54.98,D,Pass
3122,25,51,32.19,F,Fail
3123,26,222,83.32,A,Pass
3124,26,159,78.68,B,Pass
3125,26,401,38.12,F,Fail
3126,26,26,40.77,D,Pass
3127,26,117,88.67,A,Pass
3128,26,190,61.44,C,Pass
3129,26,394,36.04,F,Fail
3130,26,382,57.45,D,Pass
3131,26,404,53.05,D,Pass
3132,26,170,31.39,F,Fail
3133,26,399,32.7,F,Fail
3134,26,68,55.84,D,Pass
3135,26,456,21.61,F,Fail
3136,26,391,32.03,F,Fail
3137,26,313,45.91,D,Pass
3138,26,495,50.53,D,Pass
3139,26,266,35.89,F,Fail
3140,26,438,46.76,D,Pass
3141,26,185,33.5,F,Fail
3142,26,154,84.76,A,Pass
3143,26,175,88.36,A,Pass
3144,26,389,24.08,F,Fail
3145,26,344,25.61,F,Fail
3146,26,318,83.99,A,Pass
3147,26,482,88.73,A,Pass
3148,26,127,48.77,D,Pass
3149,26,42,33.84,F,Fail
3150,26,230,73.38,B,Pass
3151,26,1,46.45,D,Pass
3152,26,293,38.84,F,Fail
3153,26,308,95.13,A+,Pass
3154,26,326,36.97,F,Fail
3155,26,315,30.95,F,Fail
3156,26,27,68.83,C,Pass
3157,26,358,32.78,F,Fail
3158,26,305,79.85,B,Pass
3159,26,254,95.88,A+,Pass
3160,26,451,72.37,B,Pass
3161,26,303,65.16,C,Pass
3162,26,33,88.54,A,Pass
3163,26,302,90.4,A+,Pass
3164,26,327,69.17,C,Pass
3165,26,193,51.39,D,Pass
3166,26,461,25.56,F,Fail
3167,26,13,53.01,D,Pass
3168,26,463,61.33,C,Pass
3169,26,450,31.49,F,Fail
3170,26,443,50.8,D,Pass
3171,26,325,23.29,F,Fail
3172,26,58,35.65,F,Fail
3173,26,427,72.27,B,Pass
3174,26,91,95.05,A+,Pass
3175,26,477,35.89,F,Fail
3176,26,51,60.72,C,Pass
3177,26,214,90.69,A+,Pass
3178,26,94,57.11,D,Pass
3179,26,333,58.45,D,Pass
3180,26,493,44.72,D,Pass
3181,26,20,71.09,B,Pass
3182,26,407,91.36,A+,Pass
3183,26,271,95.91,A+,Pass
3184,26,499,76.49,B,Pass
3185,26,284,44.37,D,Pass
3186,26,146,32.75,F,Fail
3187,26,387,52.64,D,Pass
3188,26,178,72.1,B,Pass
3189,26,478,82.72,A,Pass
3190,26,245,27.56,F,Fail
3191,26,260,36.39,F,Fail
3192,26,304,72.4,B,Pass
3193,26,294,21.69,F,Fail
3194,26,479,45.24,D,Pass
3195,26,184,68.3,C,Pass
3196,26,296,90.1,A+,Pass
3197,26,246,78.92,B,Pass
3198,26,132,44.31,D,Pass
3199,26,80,83.72,A,Pass
3200,26,400,86.4,A,Pass
3201,26,186,98.94,A+,Pass
3202,26,457,90.61,A+,Pass
3203,26,110,85.77,A,Pass
3204,26,368,68.58,C,Pass
3205,26,45,88.03,A,Pass
3206,26,331,61.51,C,Pass
3207,26,269,48.05,D,Pass
3208,26,195,25.93,F,Fail
3209,26,128,50.12,D,Pass
3210,26,295,23.02,F,Fail
3211,26,235,67.0,C,Pass
3212,26,306,84.28,A,Pass
3213,26,415,89.92,A,Pass
3214,26,374,25.73,F,Fail
3215,26,227,69.55,C,Pass
3216,26,191,47.68,D,Pass
3217,26,466,49.16,D,Pass
3218,26,285,65.47,C,Pass
3219,26,54,87.69,A,Pass
3220,26,223,87.76,A,Pass
3221,26,242,58.16,D,Pass
3222,26,95,20.64,F,Fail
3223,26,6,66.08,C,Pass
3224,26,204,60.95,C,Pass
3225,26,468,40.17,D,Pass
3226,26,182,58.66,D,Pass
3227,26,410,49.58,D,Pass
3228,26,201,28.66,F,Fail
3229,26,233,68.07,C,Pass
3230,26,489,81.65,A,Pass
3231,26,123,59.97,D,Pass
3232,26,310,72.18,B,Pass
3233,26,236,87.57,A,Pass
3234,26,120,98.97,A+,Pass
3235,26,88,55.17,D,Pass
3236,26,422,54.42,D,Pass
3237,26,385,28.68,F,Fail
3238,26,187,66.92,C,Pass
3239,26,189,67.21,C,Pass
3240,26,282,62.2,C,Pass
3241,26,452,57.69,D,Pass
3242,26,63,20.94,F,Fail
3243,26,330,34.89,F,Fail
3244,26,203,54.4,D,Pass
3245,26,114,64.65,C,Pass
3246,26,390,97.64,A+,Pass
3247,26,125,82.98,A,Pass
3248,26,152,95.57,A+,Pass
3249,26,464,61.54,C,Pass
3250,26,252,33.77,F,Fail
3251,26,247,77.78,B,Pass
3252,26,115,90.08,A+,Pass
3253,26,29,58.49,D,Pass
3254,26,335,46.56,D,Pass
3255,26,265,43.44,D,Pass
3256,26,487,61.41,C,Pass
3257,26,301,61.18,C,Pass
3258,26,311,99.8,A+,Pass
3259,26,98,71.98,B,Pass
3260,26,261,53.92,D,Pass
3261,26,398,22.66,F,Fail
3262,26,346,74.39,B,Pass
3263,26,370,68.14,C,Pass
3264,26,405,45.13,D,Pass
3265,26,348,70.67,B,Pass
3266,26,71,37.78,F,Fail
3267,26,259,20.42,F,Fail
3268,26,343,51.72,D,Pass
3269,26,430,32.92,F,Fail
3270,26,84,45.35,D,Pass
3271,27,381,57.27,D,Pass
3272,27,443,62.49,C,Pass
3273,27,412,63.58,C,Pass
3274,27,70,42.38,D,Pass
3275,27,50,59.86,D,Pass
3276,27,388,26.88,F,Fail
3277,27,132,55.24,D,Pass
3278,27,344,50.12,D,Pass
3279,27,127,40.92,D,Pass
3280,27,424,62.36,C,Pass
3281,27,149,53.14,D,Pass
3282,27,68,38.97,F,Fail
3283,27,294,87.31,A,Pass
3284,27,59,51.04,D,Pass
3285,27,18,49.17,D,Pass
3286,27,384,76.51,B,Pass
3287,27,157,98.99,A+,Pass
3288,27,17,64.59,C,Pass
3289,27,299,71.35,B,Pass
3290,27,19,63.97,C,Pass
3291,27,282,27.04,F,Fail
3292,27,321,42.45,D,Pass
3293,27,346,93.81,A+,Pass
3294,27,451,37.39,F,Fail
3295,27,224,79.94,B,Pass
3296,27,193,51.84,D,Pass
3297,27,73,52.93,D,Pass
3298,27,490,80.63,A,Pass
3299,27,66,60.48,C,Pass
3300,27,104,57.63,D,Pass
3301,27,159,88.86,A,Pass
3302,27,320,85.84,A,Pass
3303,27,164,65.33,C,Pass
3304,27,194,54.68,D,Pass
3305,27,227,66.33,C,Pass
3306,27,449,26.05,F,Fail
3307,27,250,39.13,F,Fail
3308,27,214,82.42,A,Pass
3309,27,124,49.95,D,Pass
3310,27,160,86.56,A,Pass
3311,27,291,35.81,F,Fail
3312,27,37,94.12,A+,Pass
3313,27,332,80.55,A,Pass
3314,27,466,30.3,F,Fail
3315,27,141,41.74,D,Pass
3316,27,143,69.76,C,Pass
3317,27,135,55.52,D,Pass
